0,0.0,0.0,-0.23717948717948717,-0.16025641025641027,-0.3269230769230769,-0.5256410256410257,-0.3269230769230769,-0.8205128205128205,-0.391025641025641,-1.0,-0.14102564102564102,-0.6730769230769231,-0.1282051282051282,-0.8397435897435898,-0.14102564102564102,-0.5961538461538461,-0.1282051282051282,-0.47435897435897434,0.03205128205128205,-0.6217948717948718,0.038461538461538464,-0.7692307692307693,-0.02564102564102564,-0.5064102564102564,-0.02564102564102564,-0.44871794871794873,0.1794871794871795,-0.5448717948717948,0.19230769230769232,-0.6474358974358975,0.10256410256410256,-0.4230769230769231,0.10256410256410256,-0.3974358974358974,0.32051282051282054,-0.46794871794871795,0.34615384615384615,-0.5384615384615384,0.2564102564102564,-0.391025641025641,0.23717948717948717,-0.36538461538461536
0,0.0,0.0,-0.22641509433962265,-0.1949685534591195,-0.3081761006289308,-0.5471698113207547,-0.32075471698113206,-0.8238993710691824,-0.389937106918239,-1.0,-0.12578616352201258,-0.6855345911949685,-0.12578616352201258,-0.8490566037735849,-0.13836477987421383,-0.610062893081761,-0.12578616352201258,-0.49056603773584906,0.03773584905660377,-0.6352201257861635,0.031446540880503145,-0.7735849056603774,-0.025157232704402517,-0.5157232704402516,-0.012578616352201259,-0.46540880503144655,0.18238993710691823,-0.5534591194968553,0.18867924528301888,-0.660377358490566,0.1069182389937107,-0.44654088050314467,0.11320754716981132,-0.41509433962264153,0.32075471698113206,-0.4716981132075472,0.3333333333333333,-0.5534591194968553,0.25157232704402516,-0.42138364779874216,0.24528301886792453,-0.389937106918239
0,0.0,0.0,-0.22784810126582278,-0.1962025316455696,-0.3037974683544304,-0.5443037974683544,-0.3037974683544304,-0.8227848101265823,-0.37341772151898733,-1.0,-0.12025316455696203,-0.6835443037974683,-0.11392405063291139,-0.8417721518987342,-0.13291139240506328,-0.6075949367088608,-0.12025316455696203,-0.4936708860759494,0.04430379746835443,-0.6265822784810127,0.04430379746835443,-0.7658227848101266,-0.0189873417721519,-0.5189873417721519,-0.006329113924050633,-0.46835443037974683,0.18354430379746836,-0.5443037974683544,0.1962025316455696,-0.6582278481012658,0.10759493670886076,-0.44936708860759494,0.12025316455696203,-0.4177215189873418,0.31645569620253167,-0.4620253164556962,0.33544303797468356,-0.5443037974683544,0.2468354430379747,-0.4177215189873418,0.2468354430379747,-0.3860759493670886
0,0.0,0.0,-0.22151898734177214,-0.1962025316455696,-0.2974683544303797,-0.5443037974683544,-0.3037974683544304,-0.8291139240506329,-0.3670886075949367,-1.0,-0.12025316455696203,-0.6835443037974683,-0.12025316455696203,-0.8417721518987342,-0.12658227848101267,-0.6075949367088608,-0.11392405063291139,-0.4936708860759494,0.04430379746835443,-0.6329113924050633,0.04430379746835443,-0.7721518987341772,-0.0189873417721519,-0.5126582278481012,-0.006329113924050633,-0.4620253164556962,0.189873417721519,-0.5506329113924051,0.1962025316455696,-0.6582278481012658,0.11392405063291139,-0.4430379746835443,0.12025316455696203,-0.41139240506329117,0.3291139240506329,-0.46835443037974683,0.34177215189873417,-0.5506329113924051,0.25316455696202533,-0.41139240506329117,0.2468354430379747,-0.3860759493670886
0,0.0,0.0,-0.22012578616352202,-0.1949685534591195,-0.29559748427672955,-0.5471698113207547,-0.3018867924528302,-0.8238993710691824,-0.3522012578616352,-1.0,-0.11320754716981132,-0.6792452830188679,-0.1069182389937107,-0.8301886792452831,-0.12578616352201258,-0.5974842767295597,-0.11320754716981132,-0.4779874213836478,0.05660377358490566,-0.6226415094339622,0.050314465408805034,-0.7547169811320755,-0.012578616352201259,-0.5094339622641509,0.006289308176100629,-0.4528301886792453,0.1949685534591195,-0.5408805031446541,0.20754716981132076,-0.6415094339622641,0.11949685534591195,-0.4339622641509434,0.12578616352201258,-0.39622641509433965,0.3270440251572327,-0.4528301886792453,0.34591194968553457,-0.5345911949685535,0.2578616352201258,-0.4025157232704403,0.24528301886792453,-0.3710691823899371
0,0.0,0.0,-0.2229299363057325,-0.18471337579617833,-0.28662420382165604,-0.5477707006369427,-0.27388535031847133,-0.821656050955414,-0.3248407643312102,-1.0,-0.10191082802547771,-0.6751592356687898,-0.09554140127388536,-0.821656050955414,-0.12101910828025478,-0.5859872611464968,-0.10828025477707007,-0.46496815286624205,0.06369426751592357,-0.6178343949044586,0.06369426751592357,-0.7515923566878981,-0.012738853503184714,-0.5031847133757962,0.006369426751592357,-0.43312101910828027,0.21019108280254778,-0.535031847133758,0.21656050955414013,-0.6305732484076433,0.12101910828025478,-0.42038216560509556,0.12738853503184713,-0.3821656050955414,0.34394904458598724,-0.445859872611465,0.35668789808917195,-0.5222929936305732,0.267515923566879,-0.3885350318471338,0.2611464968152866,-0.3503184713375796
0,0.0,0.0,-0.2085889570552147,-0.2392638036809816,-0.25153374233128833,-0.5705521472392638,-0.2331288343558282,-0.8220858895705522,-0.25153374233128833,-1.0,-0.006134969325153374,-0.7055214723926381,-0.12883435582822086,-0.7791411042944786,-0.1411042944785276,-0.5644171779141104,-0.11042944785276074,-0.4539877300613497,0.15950920245398773,-0.6625766871165644,0.006134969325153374,-0.7239263803680982,-0.03067484662576687,-0.49693251533742333,0.018404907975460124,-0.4233128834355828,0.294478527607362,-0.5705521472392638,0.15950920245398773,-0.6073619631901841,0.10429447852760736,-0.4233128834355828,0.147239263803681,-0.37423312883435583,0.4049079754601227,-0.4601226993865031,0.2883435582822086,-0.4785276073619632,0.22085889570552147,-0.3619631901840491,0.25766871165644173,-0.3374233128834356
0,0.0,0.0,-0.23376623376623376,-0.18831168831168832,-0.33116883116883117,-0.5454545454545454,-0.35714285714285715,-0.8246753246753247,-0.42857142857142855,-1.0,-0.17532467532467533,-0.6818181818181818,-0.14935064935064934,-0.8506493506493507,-0.14935064935064934,-0.6233766233766234,-0.13636363636363635,-0.5,-0.006493506493506494,-0.6298701298701299,0.032467532467532464,-0.7857142857142857,-0.01948051948051948,-0.5324675324675324,-0.032467532467532464,-0.45454545454545453,0.13636363636363635,-0.564935064935065,0.18181818181818182,-0.6753246753246753,0.1038961038961039,-0.45454545454545453,0.07142857142857142,-0.4025974025974026,0.2792207792207792,-0.4935064935064935,0.3246753246753247,-0.5909090909090909,0.24675324675324675,-0.44805194805194803,0.21428571428571427,-0.4025974025974026
0,0.0,0.0,-0.2585034013605442,-0.1836734693877551,-0.3877551020408163,-0.5306122448979592,-0.43537414965986393,-0.8231292517006803,-0.5306122448979592,-1.0,-0.2585034013605442,-0.6802721088435374,-0.22448979591836735,-0.8775510204081632,-0.1836734693877551,-0.6598639455782312,-0.1564625850340136,-0.5238095238095238,-0.08163265306122448,-0.6530612244897959,-0.034013605442176874,-0.8299319727891157,-0.04081632653061224,-0.564625850340136,-0.061224489795918366,-0.46938775510204084,0.06802721088435375,-0.6054421768707483,0.1292517006802721,-0.7346938775510204,0.07482993197278912,-0.5034013605442177,0.034013605442176874,-0.42857142857142855,0.21768707482993196,-0.5510204081632653,0.2789115646258503,-0.6598639455782312,0.21768707482993196,-0.5170068027210885,0.16326530612244897,-0.4489795918367347
0,0.0,0.0,-0.2765957446808511,-0.16312056737588654,-0.44680851063829785,-0.5177304964539007,-0.5390070921985816,-0.8156028368794326,-0.6595744680851063,-1.0,-0.3333333333333333,-0.6879432624113475,-0.3262411347517731,-0.9078014184397163,-0.2553191489361702,-0.6737588652482269,-0.2198581560283688,-0.5390070921985816,-0.14893617021276595,-0.6808510638297872,-0.12056737588652482,-0.8794326241134752,-0.09929078014184398,-0.5957446808510638,-0.11347517730496454,-0.49645390070921985,0.014184397163120567,-0.6453900709219859,0.06382978723404255,-0.7943262411347518,0.03546099290780142,-0.5390070921985816,0.0,-0.46099290780141844,0.1773049645390071,-0.6028368794326241,0.22695035460992907,-0.7375886524822695,0.18439716312056736,-0.5673758865248227,0.1347517730496454,-0.48936170212765956
